Well_ID,Depth_m,Permeability_mD,API_Gravity,Init_Press_psi,CSS_Cycle,Steam_Temp_C,Steam_Quality_pct,Steam_Vol_bbl,Soak_Days,Prod_Temp_C,Oil_Viscosity_cP,VFD_SPM,Stroke_Len_in,PPRL_lbs,MPRL_lbs,Oil_Rate_bpd,Failure_Rod_Float,Failure_Pump_Unset
BGH-116,1192.7,1417.3,16.4,1078.9,4,289.2,73.7,14879.0,12,151.0,324.6,3.1,100,15431.9,4920.9,705.6,0,0
BGH-104,1248.6,1512.9,15.6,1205.1,2,293.6,78.7,15392.0,8,167.1,216.5,4.2,74,15573.7,4700.3,1159.2,0,0
BGH-119,1220.4,1679.5,14.9,1177.2,2,264.5,77.2,12661.5,8,172.1,192.0,6.0,74,15246.0,5114.1,886.8,0,0
BGH-120,1172.4,1297.9,15.1,1088.0,3,307.8,81.6,13778.1,5,174.4,181.9,7.1,86,15490.8,4906.2,1767.9,0,0
BGH-139,1228.8,1276.2,18.1,996.7,4,293.1,75.7,16226.1,12,113.0,966.0,6.9,86,15894.5,4960.6,1664.4,0,1
BGH-130,1259.9,1771.6,14.8,1070.5,3,295.2,80.6,11650.3,9,176.8,172.0,4.0,100,15695.4,5200.6,785.0,0,0
BGH-145,1222.3,1381.5,15.9,1144.0,3,284.8,76.0,12347.3,13,146.0,370.5,7.0,54,16174.2,4768.8,1066.6,0,0
BGH-135,1233.3,1638.5,15.8,1021.7,1,313.7,71.7,14388.8,7,62.6,6004.1,6.6,64,15656.3,4672.5,1817.0,0,0
BGH-110,1191.4,1144.9,15.9,1130.2,4,298.6,71.6,13965.1,9,106.8,1178.2,6.3,74,15457.6,4727.6,1244.4,0,0
BGH-114,1249.7,999.4,15.9,1127.0,3,276.7,71.8,16538.9,8,140.6,428.9,6.1,54,15012.1,4632.5,1325.1,0,0
BGH-118,1171.0,1572.8,15.3,1100.9,1,266.7,70.5,10210.5,11,74.6,3703.9,6.6,86,15708.8,5175.0,801.3,0,1
BGH-106,1216.9,1474.5,14.1,1098.1,3,255.0,78.0,14835.0,9,129.7,583.2,6.9,74,16922.8,4712.5,1087.0,0,0
BGH-127,1328.5,1574.7,15.6,1054.8,3,261.6,80.1,17741.9,6,133.3,526.0,6.7,64,15022.4,4482.4,1699.0,0,0
BGH-142,1226.9,1874.9,15.5,1134.8,4,319.5,71.9,15654.0,10,62.8,5954.2,3.5,86,14500.3,4660.0,976.6,0,0
BGH-104,1179.0,1252.5,15.6,1115.5,2,278.5,79.2,11932.6,8,119.1,799.4,6.2,64,16574.9,5299.0,1174.9,0,0
BGH-104,1178.8,1507.6,16.0,1076.0,2,312.9,79.0,19855.1,10,148.0,351.3,6.8,86,15580.3,4945.5,2483.4,0,0
BGH-129,1196.4,1795.5,15.2,1060.7,4,261.9,72.2,13906.3,5,109.8,1069.4,3.8,64,14716.0,5079.1,603.5,0,0
BGH-131,1242.6,1281.4,15.0,1040.3,2,279.8,76.1,10131.6,5,41.7,15205.7,4.0,74,15393.2,4670.9,672.5,1,0
BGH-107,1207.3,1383.1,16.2,1118.6,5,317.2,81.3,16624.1,8,41.3,15497.2,6.5,100,15385.3,5108.0,1971.8,1,0
BGH-109,1167.6,1146.5,15.2,1089.9,2,256.4,70.3,13383.6,11,90.0,2088.1,4.5,64,16493.8,4606.3,586.8,0,0
BGH-137,1167.5,1947.6,15.1,1090.5,3,291.6,72.2,18742.2,11,169.7,203.3,4.8,74,16188.6,4858.2,1392.6,0,0
BGH-146,1207.6,1059.1,15.0,1021.9,3,314.3,84.9,16443.3,5,72.0,4100.9,4.7,54,15560.1,4985.2,1478.6,0,0
BGH-131,1202.1,1659.7,16.0,1045.2,1,316.5,81.0,19262.2,9,128.8,598.7,4.0,54,15642.5,4941.2,1474.1,0,0
BGH-147,1222.7,1236.0,15.3,1039.8,4,309.2,77.0,12893.2,10,71.1,4249.5,7.2,86,15475.7,4925.8,1776.1,0,0
BGH-127,1245.9,1289.8,17.3,1138.4,1,309.9,79.4,17556.0,9,85.0,2501.6,6.6,100,16471.0,4738.2,2183.5,0,0
BGH-116,1336.4,1712.8,15.5,1108.6,3,295.7,82.7,13373.5,11,158.7,266.4,4.1,86,15494.5,4866.9,753.2,0,0
BGH-130,1126.9,1351.5,14.5,1085.9,3,265.4,82.6,15687.1,10,142.0,412.8,3.5,64,15153.7,4683.2,574.7,0,0
BGH-107,1234.3,1630.4,15.2,1155.3,1,301.1,74.9,15344.8,9,53.4,8906.9,4.7,100,16081.1,5194.0,1189.5,1,0
BGH-139,1204.9,1776.0,16.0,1148.2,5,318.5,77.4,17774.5,9,100.0,1476.1,4.9,64,15534.6,4896.9,1612.9,0,0
BGH-124,1107.8,1540.1,15.0,1155.3,2,286.8,79.6,16619.8,13,44.1,13582.0,3.0,74,15213.4,4731.3,768.2,1,0
BGH-108,1262.5,1677.9,15.5,1087.9,5,268.2,71.1,14070.3,7,107.3,1159.2,7.0,100,15671.6,5150.9,1019.2,0,0
BGH-101,1221.1,1516.1,16.3,1029.3,5,290.1,84.2,17177.3,13,132.7,535.0,6.8,54,15520.2,4768.4,1741.6,0,0
BGH-114,1240.0,1525.4,16.4,1185.3,5,298.3,76.5,14816.1,6,56.6,7745.8,6.8,74,16301.3,5022.7,1595.0,1,0
BGH-149,1115.0,1373.0,15.1,1126.2,5,264.6,75.6,16387.1,11,80.4,2967.3,6.6,74,15986.0,4698.7,1076.5,0,0
BGH-102,1189.0,1885.8,15.3,1127.2,2,300.3,83.6,15591.3,10,95.7,1709.6,6.3,64,15563.3,4898.3,1575.0,0,0
BGH-148,1146.0,1648.6,15.6,1133.8,4,291.1,71.8,14573.7,12,168.7,208.3,5.9,86,14747.3,5004.6,1156.7,0,0
BGH-135,1308.2,1604.4,16.6,1238.2,1,292.9,70.6,12352.8,13,179.1,163.1,7.3,64,15638.0,4810.5,1346.6,0,0
BGH-103,1257.2,1654.1,14.6,1095.0,5,271.4,80.3,15406.7,10,46.3,12264.6,6.2,74,15789.1,4941.3,1087.5,1,0
BGH-113,1166.0,1364.5,15.8,1171.8,5,260.9,75.8,13650.0,6,146.5,365.6,5.8,100,15916.1,5078.7,912.8,0,0
BGH-140,1123.2,1686.2,15.5,1057.4,1,293.6,81.5,12539.8,8,92.0,1945.2,6.5,54,15468.6,4679.1,1194.0,0,0
BGH-140,1209.7,1811.2,14.8,1140.8,1,291.0,71.0,16660.9,7,94.9,1757.6,4.1,74,15579.0,4585.2,1146.1,0,0
BGH-124,1254.6,1223.9,16.5,1189.2,4,273.7,75.8,13738.3,7,145.6,374.5,7.4,86,16164.2,4750.9,1373.8,0,0
BGH-149,1113.2,1608.3,16.3,1097.7,3,270.7,73.5,11389.5,9,168.6,208.8,3.1,86,15034.7,5104.1,437.0,0,0
BGH-109,1153.4,1512.6,16.7,1004.1,4,274.3,81.1,15004.5,5,173.1,187.5,5.9,100,16558.8,4765.8,1190.9,0,0
BGH-120,1144.7,1396.2,16.4,1128.4,3,284.3,73.4,14696.0,13,120.8,759.1,3.3,86,14931.8,5154.8,612.3,0,0
BGH-135,1243.3,1281.3,15.5,1089.2,2,318.2,76.9,14876.5,8,90.0,2088.1,6.8,100,14665.8,5011.0,1935.5,0,1
BGH-111,1181.5,1710.4,16.0,1142.2,4,303.4,82.3,14874.2,11,150.3,330.6,7.4,86,15951.8,4998.1,1841.6,0,0
BGH-126,1183.6,1541.6,15.8,1076.7,2,309.6,83.7,12988.0,11,75.1,3632.7,4.8,64,15467.7,4893.6,1115.9,0,0
BGH-139,1208.7,1458.6,14.8,1219.4,1,285.4,80.8,14201.4,11,119.0,801.8,6.9,54,15967.8,4736.9,1497.5,0,1
BGH-101,1156.1,1608.5,14.5,1105.3,4,286.8,76.4,17078.5,9,90.2,2073.2,4.5,54,15217.2,4871.2,1174.5,0,0
BGH-112,1127.8,1474.5,15.8,1139.6,1,264.3,78.6,16709.9,8,131.9,547.4,3.7,74,16100.9,4905.6,702.8,0,0
BGH-131,1268.5,1359.2,15.6,1050.0,5,300.5,80.3,14293.0,8,73.7,3836.1,4.2,74,15773.5,4923.3,1012.9,0,0
BGH-130,1273.1,1525.8,15.2,1041.2,1,279.5,83.1,16170.3,9,66.8,5050.5,4.4,64,17044.1,4922.8,968.5,0,0
BGH-115,1209.0,1494.4,15.4,1035.2,5,302.0,83.3,15186.1,10,168.6,208.8,5.8,64,15301.0,4836.8,1527.4,0,0
BGH-131,1212.6,1145.2,16.9,1035.5,3,278.6,84.0,14340.5,11,54.3,8561.4,6.6,54,15672.3,4757.7,1138.0,1,0
BGH-131,1263.1,1374.1,13.8,1133.9,5,257.6,82.2,17493.3,9,110.8,1035.7,3.9,74,15206.3,5107.4,688.0,0,0
BGH-133,1207.8,1247.1,16.0,1069.8,3,262.1,72.2,13210.3,13,70.9,4283.3,3.4,74,15022.0,4717.7,473.1,0,0
BGH-110,1179.0,1169.7,16.2,1036.5,5,306.8,81.2,15613.1,13,45.5,12726.1,4.0,54,15577.6,4872.6,850.1,1,0
BGH-109,1202.0,1593.5,16.3,1065.2,5,268.1,82.2,11673.2,5,45.0,13024.5,4.3,100,15007.1,5184.2,532.1,1,0
BGH-114,1269.7,1366.2,14.4,1135.2,2,268.5,83.2,15721.0,9,64.5,5549.3,4.3,64,14872.6,4866.3,820.4,1,0
BGH-116,1202.7,1708.3,15.3,1133.9,2,315.1,83.9,13679.9,6,161.3,249.6,4.0,74,15394.8,5112.4,1046.9,0,0
BGH-139,1166.5,1134.3,15.2,1149.8,1,296.0,77.6,14236.6,8,79.5,3069.7,5.1,54,16119.3,4804.0,1249.0,0,0
BGH-117,1207.4,1440.4,15.7,1085.9,2,258.0,79.8,14417.7,11,173.1,187.5,6.9,64,15065.6,4610.2,1102.5,0,0
BGH-108,1232.8,1376.8,14.6,1199.9,3,260.1,70.1,10563.0,10,121.4,745.4,3.5,54,15844.7,5233.7,309.3,0,0
BGH-124,1226.8,1184.4,15.8,1154.1,2,269.1,78.6,11771.8,11,101.1,1422.4,6.9,100,15559.3,4637.6,1042.7,0,0
BGH-139,1227.6,1501.0,14.8,1041.3,1,291.6,77.1,16660.2,7,121.2,750.0,5.2,86,14497.4,4914.1,1529.7,0,0
BGH-113,1158.7,1201.9,15.3,1140.6,4,302.7,84.4,15209.2,9,112.3,987.5,6.0,74,15233.0,5207.3,1602.8,0,0
BGH-124,1238.5,1544.5,16.6,1101.0,3,269.2,83.5,17916.7,10,146.2,368.5,6.7,64,16320.9,4603.5,1441.1,0,0
BGH-149,1201.4,1644.2,16.2,1091.7,4,310.9,82.0,12264.2,10,79.5,3069.7,4.4,54,15759.2,5048.8,877.9,0,0
BGH-121,1164.4,1553.5,15.6,1100.5,3,257.6,70.9,16702.4,10,89.4,2133.3,7.3,54,15191.6,4884.5,1207.6,0,0
BGH-129,1238.1,1578.8,14.4,1066.7,1,264.5,76.0,15921.4,13,165.2,226.7,3.4,64,15492.8,4904.7,568.4,0,0
BGH-119,1177.3,1706.2,15.8,1150.4,2,317.9,80.4,17329.0,10,172.5,190.2,5.4,74,16044.8,5273.1,1790.4,0,0
BGH-120,1121.3,1494.6,15.8,1071.1,4,259.4,70.4,14784.8,6,165.0,227.8,4.1,74,16315.1,4944.6,681.6,0,0
BGH-143,1150.0,1334.8,13.8,1072.0,4,312.2,73.5,15229.3,13,98.7,1542.5,4.8,54,15320.4,4943.6,1310.8,0,0
BGH-131,1190.9,1378.2,15.8,1138.0,2,299.3,83.3,13245.0,8,149.3,339.4,5.0,74,15252.7,4750.4,1210.0,0,0
BGH-145,1228.9,1382.5,14.6,1208.5,1,255.1,71.9,14458.8,11,106.7,1182.0,7.1,86,16135.1,4814.3,1255.0,0,1
BGH-148,1156.8,1291.3,14.3,1075.2,2,283.9,70.8,14017.3,10,109.7,1072.8,5.0,100,15862.4,5019.0,1017.7,0,0
BGH-120,1188.0,1656.8,14.6,1037.7,5,286.3,78.7,12349.0,13,68.7,4677.0,6.1,100,15399.4,5023.2,935.4,0,0
BGH-134,1139.2,1605.4,13.8,1157.0,5,315.2,84.2,15272.3,7,122.8,714.7,7.3,86,15611.4,5029.4,2133.1,0,0
BGH-131,1249.1,1167.0,15.2,1109.8,5,279.5,82.5,16883.8,12,66.1,5196.7,5.2,74,15682.5,4508.3,852.7,1,0
BGH-129,1285.9,1334.7,14.7,1125.1,4,281.3,84.6,17359.8,9,86.4,2377.0,4.8,54,15894.3,4882.6,1094.5,0,0
BGH-138,1280.5,1281.6,16.4,1101.7,4,257.9,81.3,13378.8,10,159.7,259.8,7.4,74,15789.9,4635.6,1064.5,0,0
BGH-148,1248.2,1563.5,15.2,1129.7,1,294.7,76.6,14927.2,7,69.0,4620.9,6.7,64,15042.0,4591.3,1722.4,0,0
BGH-111,1243.1,1715.3,14.9,1118.2,3,264.8,84.2,14730.8,7,50.0,10363.2,7.2,64,14910.4,4701.8,1273.3,1,0
BGH-140,1096.4,1589.6,14.2,1073.8,2,255.4,76.4,17949.2,11,49.7,10504.2,4.8,74,15891.7,4771.2,870.3,1,0
BGH-146,1208.9,1359.8,15.2,1135.2,3,319.8,75.3,18572.6,10,171.7,193.8,6.1,86,14975.9,4713.3,2167.6,0,0
BGH-117,1175.2,1436.2,16.6,1125.0,4,268.9,76.7,12390.2,6,111.0,1029.1,4.1,64,15349.5,4909.7,658.0,0,0
BGH-120,1244.0,1221.4,16.7,1081.4,2,259.9,82.2,15973.0,12,97.3,1618.0,6.9,100,15978.2,4950.4,1157.3,0,0
BGH-112,1073.1,1236.8,15.2,1091.3,4,299.0,83.8,16062.2,9,153.5,304.2,7.2,54,15255.4,4984.7,2209.8,0,1
BGH-120,1209.6,1669.2,15.4,1060.7,1,307.5,75.4,14599.0,11,157.0,278.1,4.2,86,15569.5,4837.5,1024.2,0,0
BGH-107,1189.3,1788.8,16.1,1123.1,2,254.5,76.9,12474.2,7,86.5,2368.3,3.5,64,16769.3,5068.0,466.6,0,0
BGH-145,1255.9,1357.0,14.7,1123.6,4,257.4,83.5,16410.9,9,137.1,472.5,3.9,54,16468.1,4750.7,610.5,0,0
BGH-139,1277.4,1509.6,15.8,1098.1,5,256.3,70.7,17432.5,7,148.0,351.3,5.8,100,15381.5,5138.4,993.2,0,0
BGH-145,1153.6,1644.1,17.4,1043.1,5,253.3,81.8,13906.0,7,131.7,550.6,4.2,64,15191.1,4928.6,652.6,0,0
BGH-106,1155.8,1167.2,16.1,998.9,4,296.2,76.8,17392.8,5,61.2,6366.5,5.9,64,15118.2,5062.0,1634.0,1,0
BGH-122,1211.5,1290.3,16.1,1088.4,3,291.2,75.6,15008.1,7,162.6,241.7,4.6,54,14619.6,4821.2,1110.5,0,0
BGH-143,1286.7,1898.7,16.6,1111.8,1,296.4,76.7,17843.9,11,115.5,893.2,7.1,54,15723.2,4827.2,2152.2,0,0
BGH-131,1203.0,1308.5,16.2,1132.2,1,285.4,76.3,17839.9,13,79.5,3069.7,5.0,74,15753.0,4918.9,1322.1,0,0
BGH-110,1136.0,1427.6,15.3,1156.6,4,307.2,81.3,14952.9,5,99.5,1501.3,5.2,64,15522.6,4890.7,1412.9,0,0
BGH-121,1169.7,1379.4,14.6,1082.1,1,288.3,83.9,15834.7,8,45.3,12844.5,4.6,100,15511.0,4840.4,1223.5,1,0
BGH-121,1210.1,1101.0,15.4,1020.9,2,314.3,77.4,13595.2,11,57.9,7324.2,3.3,54,14323.1,4682.3,825.2,0,0
BGH-142,1212.0,1516.5,14.7,1074.3,1,284.0,82.5,11752.9,10,147.2,358.8,5.2,86,14616.7,4774.9,907.2,0,0
BGH-124,1164.8,1494.9,15.3,1209.2,5,305.3,81.0,15501.5,8,40.0,16489.3,6.5,64,15935.0,4655.8,1595.1,1,0
BGH-121,1168.7,1536.2,14.8,1182.2,4,278.5,75.0,12067.4,7,98.3,1563.7,7.3,86,15829.7,4482.0,1093.9,0,0
BGH-127,1150.9,1483.1,15.2,1121.4,2,280.5,78.8,19186.2,10,113.2,959.9,3.3,64,15793.9,4969.7,902.3,0,0
BGH-128,1257.1,1408.0,14.3,1078.4,1,309.4,80.0,17277.0,8,47.6,11554.6,6.6,54,15030.4,4743.3,2181.7,0,0
BGH-112,1158.3,1396.5,14.9,1095.4,5,257.5,70.4,14696.9,9,176.2,174.4,4.2,74,15485.3,5117.2,606.4,0,0
BGH-117,1176.8,1400.0,15.8,1185.7,3,289.5,75.9,20334.6,6,71.7,4149.7,6.7,64,15369.6,4731.9,2191.6,0,1
BGH-101,1175.3,1302.3,16.0,1110.5,1,300.8,84.9,13739.3,13,82.6,2733.1,4.5,54,16190.9,4747.0,1062.3,0,0
BGH-128,1119.7,1333.2,15.9,1081.0,5,302.5,79.6,14215.1,6,82.6,2733.1,3.5,54,16085.8,5149.8,926.5,0,0
BGH-120,1156.8,1305.6,15.2,1166.3,5,291.4,75.0,14190.9,8,72.3,4052.6,5.8,54,15022.4,5007.6,1325.4,0,0
BGH-114,1261.4,1614.7,15.6,1002.6,5,281.4,73.8,14872.0,12,40.2,16332.1,7.0,86,15896.6,5032.2,1328.4,1,1
BGH-126,1139.5,1561.2,17.1,1049.8,5,268.3,73.1,14379.9,11,142.1,411.6,3.8,54,15941.8,4842.6,585.9,0,0
BGH-149,1151.8,1505.4,14.9,1059.8,3,313.7,76.0,15913.1,8,175.4,177.7,3.1,86,15737.8,4626.0,943.8,0,0
BGH-130,1133.4,1888.5,16.8,1150.1,4,275.9,72.9,13002.5,12,71.4,4199.3,7.0,100,15460.5,4952.5,1118.2,1,0
BGH-114,1195.5,1314.9,14.3,1072.0,5,305.9,72.0,15255.8,10,132.8,533.5,6.1,74,15750.3,5068.8,1526.4,0,0
BGH-122,1294.3,1723.8,14.1,1011.3,4,252.2,75.5,13914.9,12,143.9,392.0,6.6,54,16074.2,4740.3,903.6,0,1
BGH-123,1193.4,1448.0,15.4,1065.4,3,266.3,79.1,15125.4,8,158.8,265.8,3.3,100,15348.3,5241.1,626.3,0,0
BGH-143,1203.3,1531.4,15.5,1076.5,3,274.2,72.2,12834.2,9,99.2,1516.6,7.0,54,14550.3,4936.6,1100.1,0,0
BGH-112,1160.2,1634.2,14.6,1096.6,2,297.0,70.7,13271.0,8,82.4,2753.5,4.9,100,15185.6,4910.2,1033.8,0,0
BGH-121,1196.9,1404.5,15.2,1106.4,2,272.4,70.5,19250.3,11,85.5,2456.2,7.0,54,15757.6,4929.8,1486.8,0,1
BGH-142,1261.5,1288.7,15.8,1148.4,5,252.9,74.0,13157.6,8,139.8,438.4,3.3,74,15897.1,4715.3,394.6,0,0
BGH-136,1207.1,1321.6,14.7,1084.4,4,262.2,72.9,16046.9,9,154.3,298.0,7.0,54,15838.4,4833.7,1239.4,0,0
BGH-132,1306.6,1078.7,16.3,1070.9,3,268.1,78.1,13926.4,13,65.4,5347.7,6.0,86,16384.8,4582.4,998.3,1,0
BGH-102,1263.0,1621.4,16.4,1102.3,1,262.3,76.8,12965.3,12,91.9,1952.0,5.5,54,14990.2,4886.8,796.8,0,0
BGH-118,1195.7,1616.5,16.5,1112.1,2,264.3,74.9,15128.2,6,166.3,220.7,3.3,64,16049.4,4960.7,655.7,0,0
BGH-122,1194.7,1816.7,14.8,1069.9,2,303.8,82.5,13262.2,11,152.9,309.0,6.1,86,15188.3,4939.9,1450.7,0,0
BGH-128,1281.5,1583.0,14.9,1014.8,1,278.8,77.6,16036.0,6,177.9,167.6,5.7,100,15301.7,4847.8,1285.6,0,0
BGH-129,1206.9,1631.0,15.4,1075.5,4,278.4,71.4,14750.5,7,145.6,374.5,6.3,54,15554.0,4665.2,1233.0,0,0
BGH-138,1270.4,1483.7,15.3,1140.4,4,317.7,74.4,17672.2,5,95.0,1751.5,6.2,54,14654.1,5310.2,2096.3,0,0
BGH-143,1300.1,1593.0,15.2,1096.1,4,281.3,84.6,12388.8,6,122.7,716.9,5.0,54,15578.2,4702.8,872.5,0,0
BGH-146,1189.8,1717.9,16.1,1162.2,5,314.9,84.7,15552.2,7,132.5,538.1,3.9,64,16728.2,4710.7,1160.5,0,0
BGH-124,1217.6,1536.3,16.0,1125.1,5,270.9,73.8,15740.7,9,51.0,9908.4,7.1,74,15399.2,4800.4,1318.9,1,0
BGH-136,1249.0,1395.8,14.8,1073.6,1,278.0,72.5,13006.8,10,116.2,874.0,7.2,74,15578.8,4809.8,1230.1,0,0
BGH-146,1238.4,1456.0,14.6,1173.5,3,277.7,77.4,13672.0,11,139.3,444.5,4.0,86,15745.5,4949.9,730.1,0,0
BGH-107,1238.0,1650.4,14.5,1056.5,1,288.2,77.2,12153.1,9,63.4,5807.6,5.8,86,15496.5,5038.2,1136.9,1,0
BGH-141,1133.3,1401.7,14.8,1016.2,3,290.9,76.2,11879.9,9,149.3,339.4,3.9,64,15877.2,4731.9,733.5,0,0
BGH-115,1157.6,1677.8,16.2,1117.2,1,267.4,77.9,14762.8,12,121.7,738.7,6.9,64,15069.7,5091.4,1230.2,0,0
BGH-107,1175.2,1881.7,15.6,1060.8,5,305.6,73.5,16613.7,5,173.3,186.6,3.4,64,14695.1,4875.3,978.4,0,0
BGH-100,1260.7,1680.3,16.2,1097.2,4,284.8,71.7,14736.8,13,45.9,12492.9,7.5,100,16083.6,4494.8,1290.2,1,0
BGH-143,1138.2,1649.4,14.1,1046.4,2,250.5,78.6,14820.4,7,77.1,3363.3,5.7,64,14055.9,4936.5,940.7,0,0
BGH-104,1276.2,1569.5,15.7,1100.2,1,291.4,84.0,12403.3,10,124.2,685.4,3.1,64,14589.6,4911.3,633.4,0,0
BGH-102,1239.0,1344.6,15.7,1124.2,1,305.9,72.1,10796.8,8,81.5,2847.5,7.0,64,14587.2,4920.5,1446.0,0,0
BGH-100,1257.7,1326.5,16.5,1131.6,2,267.5,80.6,15684.1,6,140.0,436.0,6.1,64,15621.5,5054.6,1482.5,0,0
BGH-103,1153.5,1324.5,15.2,1043.1,1,252.7,76.6,13678.6,10,146.3,367.5,6.1,74,15636.4,5075.4,855.2,0,0
BGH-139,1203.6,1610.9,15.1,1032.3,4,306.5,74.4,11398.2,12,54.4,8524.0,4.2,54,14639.7,4745.9,801.9,1,0
BGH-134,1214.9,1422.1,16.7,1119.9,2,318.3,82.8,13911.9,8,111.9,1000.1,4.5,54,15416.5,4466.1,1197.8,0,0
BGH-131,1212.7,1494.2,15.4,1081.0,2,255.4,76.8,15498.7,12,111.2,1022.6,7.1,74,16444.0,4717.1,1109.7,0,1
BGH-141,1214.8,1583.7,15.6,1072.2,4,315.7,78.7,15805.2,11,91.7,1965.9,5.9,64,14824.8,4777.7,1582.3,0,0
BGH-133,1186.2,1331.9,15.9,1094.1,4,275.1,76.6,15397.8,5,170.6,199.0,3.1,100,15270.7,4884.4,648.0,0,0
BGH-142,1206.8,1399.6,14.2,1091.5,2,315.9,71.2,13608.9,9,155.9,286.0,4.5,100,15460.5,4616.8,1171.7,0,0
BGH-124,1251.7,1564.6,15.5,1118.7,4,295.4,78.9,16188.9,12,137.6,466.0,5.7,86,15847.7,4806.9,1408.1,0,0
BGH-109,1141.7,1441.8,14.5,1124.4,4,312.3,76.3,14959.1,10,140.0,436.0,3.7,54,14489.9,4788.3,1057.6,0,0
BGH-120,1277.4,1460.5,15.4,1149.2,4,305.0,71.3,13247.5,13,104.6,1266.2,3.4,86,14813.0,4726.4,680.4,0,0
BGH-145,1249.1,1293.5,15.3,1087.1,2,252.0,78.9,12765.8,11,168.9,207.3,3.3,64,15380.3,4566.3,452.3,0,0
BGH-138,1151.7,1463.2,15.1,1149.8,1,254.6,70.1,15392.6,6,137.2,471.2,5.8,86,15765.9,4752.3,977.1,0,0
BGH-126,1219.2,1830.4,16.0,1129.4,3,286.8,73.1,16737.9,5,142.1,411.6,4.4,64,16560.4,5147.2,1165.9,0,0
BGH-126,1245.1,1410.7,15.6,1143.7,2,259.1,81.7,16187.3,13,160.6,254.0,4.7,86,16143.6,4778.1,720.9,0,0
BGH-101,1138.2,1270.6,14.7,1044.7,3,282.3,70.6,15326.4,9,78.4,3200.5,3.3,74,15094.7,4560.5,808.8,0,0
BGH-140,1202.1,1691.6,14.6,1094.8,4,316.8,79.7,16266.8,6,153.0,308.2,6.3,64,15311.8,5225.4,1960.7,0,0
BGH-147,1196.1,1604.7,16.2,1194.8,4,270.6,84.2,19742.9,8,67.3,4949.0,6.5,100,15581.1,4497.0,1702.7,0,0
BGH-112,1167.7,1542.5,15.5,1031.4,1,284.2,72.6,15575.7,10,88.3,2219.1,6.7,64,15029.1,4846.2,1596.5,0,1
BGH-108,1204.6,1236.3,14.4,1189.6,4,276.9,76.3,15314.8,13,87.0,2325.8,5.9,100,15568.0,4729.0,1108.2,0,0
BGH-135,1170.0,1264.7,15.2,1187.4,3,294.1,78.6,16089.2,12,177.0,171.2,6.5,100,16702.0,4730.5,1438.5,0,0
BGH-121,1268.7,1192.5,15.4,1136.6,2,263.6,76.8,16500.6,10,159.9,258.5,5.6,86,14433.5,4741.7,1068.7,0,0
BGH-141,1168.7,1586.3,14.5,1032.7,2,268.2,79.3,12328.2,8,138.2,458.3,5.2,54,15671.5,4977.5,754.2,0,0
BGH-125,1239.6,1704.0,15.0,1089.2,1,310.1,76.1,15354.2,9,141.8,415.0,4.2,54,16357.2,4912.2,1220.6,0,0
BGH-111,1117.2,1593.1,16.2,1139.6,3,306.8,72.2,17007.7,8,118.7,809.2,3.2,54,16125.9,5119.9,998.6,0,0
BGH-116,1191.9,1890.0,17.5,1033.7,4,305.2,71.3,18491.3,8,172.6,189.8,4.3,100,15835.4,5384.5,1306.3,0,0
BGH-113,1200.6,1411.6,15.7,1133.8,5,304.0,81.2,15040.4,12,109.5,1079.7,6.1,54,15672.8,5009.9,1294.0,0,0
BGH-113,1190.3,1435.3,14.4,1105.4,1,282.2,73.6,14091.5,8,93.3,1858.3,7.2,64,16224.0,4972.7,1412.4,0,0
BGH-133,1180.2,1521.3,15.3,1071.6,1,301.0,82.7,15329.9,7,62.8,5954.2,4.2,64,15491.8,4871.5,1231.9,0,0
BGH-119,1166.6,1454.1,15.6,1044.0,5,277.1,81.1,13712.2,6,150.1,332.4,6.0,64,16531.4,5030.3,1077.3,0,0
BGH-110,1237.7,1599.7,16.1,1173.0,2,257.0,70.7,18138.6,5,142.8,403.9,5.2,100,16069.9,4903.4,1035.7,0,0
BGH-115,1250.0,1372.1,16.1,1138.8,2,277.5,73.0,15961.7,9,93.8,1826.2,5.8,100,15262.2,4759.1,1267.6,0,0
BGH-130,1195.9,1221.1,16.6,1091.8,2,261.1,74.4,14894.8,8,43.5,13968.6,3.0,54,16340.1,4929.8,558.1,1,0
BGH-105,1145.2,1142.1,15.5,1101.7,5,277.4,78.9,17227.2,13,157.5,274.6,3.6,86,15361.7,4810.6,702.6,0,0
BGH-118,1289.7,1596.1,15.5,1086.6,4,270.8,82.1,12693.2,13,41.6,15278.0,4.0,100,15078.9,5017.4,497.1,1,0
BGH-136,1156.0,1394.8,14.0,1009.6,4,291.9,70.9,10856.1,9,138.5,454.5,7.0,74,15887.5,4571.8,1126.4,0,0
BGH-103,1127.0,1266.1,14.7,1164.4,3,275.3,73.7,15843.4,9,175.8,176.0,3.2,64,15818.8,4906.8,621.8,0,0
BGH-146,1099.4,1376.2,14.4,1110.9,3,299.4,75.6,17148.0,10,101.3,1412.9,5.6,64,15464.6,5058.2,1593.4,0,0
BGH-103,1205.0,1890.5,14.8,1147.7,2,285.9,72.8,14715.4,8,72.9,3958.2,7.2,54,15808.8,5089.7,1577.4,0,0
BGH-119,1189.1,1277.8,14.6,1077.3,5,314.4,78.2,13641.8,10,138.7,452.0,5.9,86,16328.2,4848.7,1456.3,0,0
BGH-109,1251.5,1645.4,14.6,1104.6,1,256.4,77.2,13086.4,12,154.4,297.2,5.2,64,15756.5,4977.9,621.6,0,0
